"chan2_id","chan1_id","dma1_id","dma2_id","dma3_id","chan2_name","chan1_name","dma1_name","dma2_name","dma3_name","bdgt_id","cps"
84,75,367,292,19,"Online_Display_GM_Prod_Diff","Display","Central","Big South","Shreveport-LA","84_75_367_292_19",""
86,171,367,292,19,"Paid Search Branded","Search","Central","Big South","Shreveport-LA","86_171_367_292_19",""
87,171,367,292,19,"Paid Search NonBranded","Search","Central","Big South","Shreveport-LA","87_171_367_292_19",""
89,30,367,292,19,"Radio GM Acquisition","Radio","Central","Big South","Shreveport-LA","89_30_367_292_19",""
90,30,367,292,19,"Radio GM Competitive","Radio","Central","Big South","Shreveport-LA","90_30_367_292_19",""
91,30,367,292,19,"Radio GM Prod Diff","Radio","Central","Big South","Shreveport-LA","91_30_367_292_19",""
98,175,367,292,19,"TV National Total","TV National","Central","Big South","Shreveport-LA","98_175_367_292_19",""
76,172,367,292,16,"Acquisition DM GM","DM","Central","Big South","Tri-Cities-TN-VA","76_172_367_292_16",""
78,172,367,292,16,"Cross Sell DM GM","DM","Central","Big South","Tri-Cities-TN-VA","78_172_367_292_16",""
79,172,367,292,16,"Cross Sell DM Hisp","DM","Central","Big South","Tri-Cities-TN-VA","79_172_367_292_16",""
82,173,367,292,16,"FSI","Print","Central","Big South","Tri-Cities-TN-VA","82_173_367_292_16",""
83,75,367,292,16,"Online_Display_GM_Competitive","Display","Central","Big South","Tri-Cities-TN-VA","83_75_367_292_16",""
84,75,367,292,16,"Online_Display_GM_Prod_Diff","Display","Central","Big South","Tri-Cities-TN-VA","84_75_367_292_16",""
86,171,367,292,16,"Paid Search Branded","Search","Central","Big South","Tri-Cities-TN-VA","86_171_367_292_16",""
87,171,367,292,16,"Paid Search NonBranded","Search","Central","Big South","Tri-Cities-TN-VA","87_171_367_292_16",""
89,30,367,292,16,"Radio GM Acquisition","Radio","Central","Big South","Tri-Cities-TN-VA","89_30_367_292_16",""
90,30,367,292,16,"Radio GM Competitive","Radio","Central","Big South","Tri-Cities-TN-VA","90_30_367_292_16",""
91,30,367,292,16,"Radio GM Prod Diff","Radio","Central","Big South","Tri-Cities-TN-VA","91_30_367_292_16",""
99,30,367,292,16,"Radio GM Service Diff","Radio","Central","Big South","Tri-Cities-TN-VA","99_30_367_292_16",""
93,174,367,292,16,"TV GM Acquisition","TV","Central","Big South","Tri-Cities-TN-VA","93_174_367_292_16",""
95,174,367,292,16,"TV GM Prod Diff","TV","Central","Big South","Tri-Cities-TN-VA","95_174_367_292_16",""
98,175,367,292,16,"TV National Total","TV National","Central","Big South","Tri-Cities-TN-VA","98_175_367_292_16",""
82,173,367,294,43,"FSI","Print","Central","Chicago","Champaign & Springfield-Decatur-IL","82_173_367_294_43",""
33,33,367,294,43,"OOH","OOH","Central","Chicago","Champaign & Springfield-Decatur-IL","33_33_367_294_43",""
83,75,367,294,43,"Online_Display_GM_Competitive","Display","Central","Chicago","Champaign & Springfield-Decatur-IL","83_75_367_294_43",""
84,75,367,294,43,"Online_Display_GM_Prod_Diff","Display","Central","Chicago","Champaign & Springfield-Decatur-IL","84_75_367_294_43",""
86,171,367,294,43,"Paid Search Branded","Search","Central","Chicago","Champaign & Springfield-Decatur-IL","86_171_367_294_43",""
87,171,367,294,43,"Paid Search NonBranded","Search","Central","Chicago","Champaign & Springfield-Decatur-IL","87_171_367_294_43",""
88,173,367,294,43,"Print","Print","Central","Chicago","Champaign & Springfield-Decatur-IL","88_173_367_294_43",""
89,30,367,294,43,"Radio GM Acquisition","Radio","Central","Chicago","Champaign & Springfield-Decatur-IL","89_30_367_294_43",""
90,30,367,294,43,"Radio GM Competitive","Radio","Central","Chicago","Champaign & Springfield-Decatur-IL","90_30_367_294_43",""
91,30,367,294,43,"Radio GM Prod Diff","Radio","Central","Chicago","Champaign & Springfield-Decatur-IL","91_30_367_294_43",""
99,30,367,294,43,"Radio GM Service Diff","Radio","Central","Chicago","Champaign & Springfield-Decatur-IL","99_30_367_294_43",""
93,174,367,294,43,"TV GM Acquisition","TV","Central","Chicago","Champaign & Springfield-Decatur-IL","93_174_367_294_43",""
95,174,367,294,43,"TV GM Prod Diff","TV","Central","Chicago","Champaign & Springfield-Decatur-IL","95_174_367_294_43",""
98,175,367,294,43,"TV National Total","TV National","Central","Chicago","Champaign & Springfield-Decatur-IL","98_175_367_294_43",""
76,172,367,294,41,"Acquisition DM GM","DM","Central","Chicago","Chicago-IL","76_172_367_294_41",""
78,172,367,294,41,"Cross Sell DM GM","DM","Central","Chicago","Chicago-IL","78_172_367_294_41",""
79,172,367,294,41,"Cross Sell DM Hisp","DM","Central","Chicago","Chicago-IL","79_172_367_294_41",""
80,41,367,294,41,"DRTV GM","DRTV","Central","Chicago","Chicago-IL","80_41_367_294_41",""
81,41,367,294,41,"DRTV Hisp","DRTV","Central","Chicago","Chicago-IL","81_41_367_294_41",""
82,173,367,294,41,"FSI","Print","Central","Chicago","Chicago-IL","82_173_367_294_41",""
33,33,367,294,41,"OOH","OOH","Central","Chicago","Chicago-IL","33_33_367_294_41",""
83,75,367,294,41,"Online_Display_GM_Competitive","Display","Central","Chicago","Chicago-IL","83_75_367_294_41",""
84,75,367,294,41,"Online_Display_GM_Prod_Diff","Display","Central","Chicago","Chicago-IL","84_75_367_294_41",""
86,171,367,294,41,"Paid Search Branded","Search","Central","Chicago","Chicago-IL","86_171_367_294_41",""
87,171,367,294,41,"Paid Search NonBranded","Search","Central","Chicago","Chicago-IL","87_171_367_294_41",""
88,173,367,294,41,"Print","Print","Central","Chicago","Chicago-IL","88_173_367_294_41",""
89,30,367,294,41,"Radio GM Acquisition","Radio","Central","Chicago","Chicago-IL","89_30_367_294_41",""
90,30,367,294,41,"Radio GM Competitive","Radio","Central","Chicago","Chicago-IL","90_30_367_294_41",""
91,30,367,294,41,"Radio GM Prod Diff","Radio","Central","Chicago","Chicago-IL","91_30_367_294_41",""
99,30,367,294,41,"Radio GM Service Diff","Radio","Central","Chicago","Chicago-IL","99_30_367_294_41",""
92,30,367,294,41,"Radio Hisp","Radio","Central","Chicago","Chicago-IL","92_30_367_294_41",""
93,174,367,294,41,"TV GM Acquisition","TV","Central","Chicago","Chicago-IL","93_174_367_294_41",""
94,174,367,294,41,"TV GM Competitive","TV","Central","Chicago","Chicago-IL","94_174_367_294_41",""
95,174,367,294,41,"TV GM Prod Diff","TV","Central","Chicago","Chicago-IL","95_174_367_294_41",""
98,175,367,294,41,"TV National Total","TV National","Central","Chicago","Chicago-IL","98_175_367_294_41",""
82,173,367,294,45,"FSI","Print","Central","Chicago","Davenport-IA-Rock Island-Moline-IL","82_173_367_294_45",""
83,75,367,294,45,"Online_Display_GM_Competitive","Display","Central","Chicago","Davenport-IA-Rock Island-Moline-IL","83_75_367_294_45",""
84,75,367,294,45,"Online_Display_GM_Prod_Diff","Display","Central","Chicago","Davenport-IA-Rock Island-Moline-IL","84_75_367_294_45",""
86,171,367,294,45,"Paid Search Branded","Search","Central","Chicago","Davenport-IA-Rock Island-Moline-IL","86_171_367_294_45",""
87,171,367,294,45,"Paid Search NonBranded","Search","Central","Chicago","Davenport-IA-Rock Island-Moline-IL","87_171_367_294_45",""
98,175,367,294,45,"TV National Total","TV National","Central","Chicago","Davenport-IA-Rock Island-Moline-IL","98_175_367_294_45",""
82,173,367,294,44,"FSI","Print","Central","Chicago","Peoria-Bloomington-IL","82_173_367_294_44",""
33,33,367,294,44,"OOH","OOH","Central","Chicago","Peoria-Bloomington-IL","33_33_367_294_44",""
83,75,367,294,44,"Online_Display_GM_Competitive","Display","Central","Chicago","Peoria-Bloomington-IL","83_75_367_294_44",""
84,75,367,294,44,"Online_Display_GM_Prod_Diff","Display","Central","Chicago","Peoria-Bloomington-IL","84_75_367_294_44",""
86,171,367,294,44,"Paid Search Branded","Search","Central","Chicago","Peoria-Bloomington-IL","86_171_367_294_44",""
87,171,367,294,44,"Paid Search NonBranded","Search","Central","Chicago","Peoria-Bloomington-IL","87_171_367_294_44",""
88,173,367,294,44,"Print","Print","Central","Chicago","Peoria-Bloomington-IL","88_173_367_294_44",""
89,30,367,294,44,"Radio GM Acquisition","Radio","Central","Chicago","Peoria-Bloomington-IL","89_30_367_294_44",""
90,30,367,294,44,"Radio GM Competitive","Radio","Central","Chicago","Peoria-Bloomington-IL","90_30_367_294_44",""
91,30,367,294,44,"Radio GM Prod Diff","Radio","Central","Chicago","Peoria-Bloomington-IL","91_30_367_294_44",""
93,174,367,294,44,"TV GM Acquisition","TV","Central","Chicago","Peoria-Bloomington-IL","93_174_367_294_44",""
95,174,367,294,44,"TV GM Prod Diff","TV","Central","Chicago","Peoria-Bloomington-IL","95_174_367_294_44",""
98,175,367,294,44,"TV National Total","TV National","Central","Chicago","Peoria-Bloomington-IL","98_175_367_294_44",""
82,173,367,294,46,"FSI","Print","Central","Chicago","Quincy-IL-Hannibal-MO-Keokuk-IA","82_173_367_294_46",""
83,75,367,294,46,"Online_Display_GM_Competitive","Display","Central","Chicago","Quincy-IL-Hannibal-MO-Keokuk-IA","83_75_367_294_46",""
84,75,367,294,46,"Online_Display_GM_Prod_Diff","Display","Central","Chicago","Quincy-IL-Hannibal-MO-Keokuk-IA","84_75_367_294_46",""
86,171,367,294,46,"Paid Search Branded","Search","Central","Chicago","Quincy-IL-Hannibal-MO-Keokuk-IA","86_171_367_294_46",""
87,171,367,294,46,"Paid Search NonBranded","Search","Central","Chicago","Quincy-IL-Hannibal-MO-Keokuk-IA","87_171_367_294_46",""
98,175,367,294,46,"TV National Total","TV National","Central","Chicago","Quincy-IL-Hannibal-MO-Keokuk-IA","98_175_367_294_46",""
82,173,367,294,42,"FSI","Print","Central","Chicago","Rockford-IL","82_173_367_294_42",""
33,33,367,294,42,"OOH","OOH","Central","Chicago","Rockford-IL","33_33_367_294_42",""
83,75,367,294,42,"Online_Display_GM_Competitive","Display","Central","Chicago","Rockford-IL","83_75_367_294_42",""
84,75,367,294,42,"Online_Display_GM_Prod_Diff","Display","Central","Chicago","Rockford-IL","84_75_367_294_42",""
86,171,367,294,42,"Paid Search Branded","Search","Central","Chicago","Rockford-IL","86_171_367_294_42",""
87,171,367,294,42,"Paid Search NonBranded","Search","Central","Chicago","Rockford-IL","87_171_367_294_42",""
89,30,367,294,42,"Radio GM Acquisition","Radio","Central","Chicago","Rockford-IL","89_30_367_294_42",""
90,30,367,294,42,"Radio GM Competitive","Radio","Central","Chicago","Rockford-IL","90_30_367_294_42",""
91,30,367,294,42,"Radio GM Prod Diff","Radio","Central","Chicago","Rockford-IL","91_30_367_294_42",""
99,30,367,294,42,"Radio GM Service Diff","Radio","Central","Chicago","Rockford-IL","99_30_367_294_42",""
93,174,367,294,42,"TV GM Acquisition","TV","Central","Chicago","Rockford-IL","93_174_367_294_42",""
95,174,367,294,42,"TV GM Prod Diff","TV","Central","Chicago","Rockford-IL","95_174_367_294_42",""
98,175,367,294,42,"TV National Total","TV National","Central","Chicago","Rockford-IL","98_175_367_294_42",""
76,172,367,294,40,"Acquisition DM GM","DM","Central","Chicago","South Bend-Elkhart-IN","76_172_367_294_40",""
78,172,367,294,40,"Cross Sell DM GM","DM","Central","Chicago","South Bend-Elkhart-IN","78_172_367_294_40",""
80,41,367,294,40,"DRTV GM","DRTV","Central","Chicago","South Bend-Elkhart-IN","80_41_367_294_40",""
82,173,367,294,40,"FSI","Print","Central","Chicago","South Bend-Elkhart-IN","82_173_367_294_40",""
33,33,367,294,40,"OOH","OOH","Central","Chicago","South Bend-Elkhart-IN","33_33_367_294_40",""
83,75,367,294,40,"Online_Display_GM_Competitive","Display","Central","Chicago","South Bend-Elkhart-IN","83_75_367_294_40",""
84,75,367,294,40,"Online_Display_GM_Prod_Diff","Display","Central","Chicago","South Bend-Elkhart-IN","84_75_367_294_40",""
86,171,367,294,40,"Paid Search Branded","Search","Central","Chicago","South Bend-Elkhart-IN","86_171_367_294_40",""
87,171,367,294,40,"Paid Search NonBranded","Search","Central","Chicago","South Bend-Elkhart-IN","87_171_367_294_40",""
89,30,367,294,40,"Radio GM Acquisition","Radio","Central","Chicago","South Bend-Elkhart-IN","89_30_367_294_40",""
90,30,367,294,40,"Radio GM Competitive","Radio","Central","Chicago","South Bend-Elkhart-IN","90_30_367_294_40",""
91,30,367,294,40,"Radio GM Prod Diff","Radio","Central","Chicago","South Bend-Elkhart-IN","91_30_367_294_40",""
93,174,367,294,40,"TV GM Acquisition","TV","Central","Chicago","South Bend-Elkhart-IN","93_174_367_294_40",""
94,174,367,294,40,"TV GM Competitive","TV","Central","Chicago","South Bend-Elkhart-IN","94_174_367_294_40",""
95,174,367,294,40,"TV GM Prod Diff","TV","Central","Chicago","South Bend-Elkhart-IN","95_174_367_294_40",""
98,175,367,294,40,"TV National Total","TV National","Central","Chicago","South Bend-Elkhart-IN","98_175_367_294_40",""
76,172,367,295,54,"Acquisition DM GM","DM","Central","Florida","Dothan-AL","76_172_367_295_54",""
78,172,367,295,54,"Cross Sell DM GM","DM","Central","Florida","Dothan-AL","78_172_367_295_54",""
79,172,367,295,54,"Cross Sell DM Hisp","DM","Central","Florida","Dothan-AL","79_172_367_295_54",""
83,75,367,295,54,"Online_Display_GM_Competitive","Display","Central","Florida","Dothan-AL","83_75_367_295_54",""
84,75,367,295,54,"Online_Display_GM_Prod_Diff","Display","Central","Florida","Dothan-AL","84_75_367_295_54",""
86,171,367,295,54,"Paid Search Branded","Search","Central","Florida","Dothan-AL","86_171_367_295_54",""
87,171,367,295,54,"Paid Search NonBranded","Search","Central","Florida","Dothan-AL","87_171_367_295_54",""
89,30,367,295,54,"Radio GM Acquisition","Radio","Central","Florida","Dothan-AL","89_30_367_295_54",""
90,30,367,295,54,"Radio GM Competitive","Radio","Central","Florida","Dothan-AL","90_30_367_295_54",""
98,175,367,295,54,"TV National Total","TV National","Central","Florida","Dothan-AL","98_175_367_295_54",""
78,172,367,295,53,"Cross Sell DM GM","DM","Central","Florida","Ft. Myers-Naples-Fl","78_172_367_295_53",""
79,172,367,295,53,"Cross Sell DM Hisp","DM","Central","Florida","Ft. Myers-Naples-Fl","79_172_367_295_53",""
80,41,367,295,53,"DRTV GM","DRTV","Central","Florida","Ft. Myers-Naples-Fl","80_41_367_295_53",""
82,173,367,295,53,"FSI","Print","Central","Florida","Ft. Myers-Naples-Fl","82_173_367_295_53",""
33,33,367,295,53,"OOH","OOH","Central","Florida","Ft. Myers-Naples-Fl","33_33_367_295_53",""
83,75,367,295,53,"Online_Display_GM_Competitive","Display","Central","Florida","Ft. Myers-Naples-Fl","83_75_367_295_53",""
84,75,367,295,53,"Online_Display_GM_Prod_Diff","Display","Central","Florida","Ft. Myers-Naples-Fl","84_75_367_295_53",""
86,171,367,295,53,"Paid Search Branded","Search","Central","Florida","Ft. Myers-Naples-Fl","86_171_367_295_53",""
87,171,367,295,53,"Paid Search NonBranded","Search","Central","Florida","Ft. Myers-Naples-Fl","87_171_367_295_53",""
88,173,367,295,53,"Print","Print","Central","Florida","Ft. Myers-Naples-Fl","88_173_367_295_53",""
89,30,367,295,53,"Radio GM Acquisition","Radio","Central","Florida","Ft. Myers-Naples-Fl","89_30_367_295_53",""
90,30,367,295,53,"Radio GM Competitive","Radio","Central","Florida","Ft. Myers-Naples-Fl","90_30_367_295_53",""
99,30,367,295,53,"Radio GM Service Diff","Radio","Central","Florida","Ft. Myers-Naples-Fl","99_30_367_295_53",""
92,30,367,295,53,"Radio Hisp","Radio","Central","Florida","Ft. Myers-Naples-Fl","92_30_367_295_53",""
93,174,367,295,53,"TV GM Acquisition","TV","Central","Florida","Ft. Myers-Naples-Fl","93_174_367_295_53",""
94,174,367,295,53,"TV GM Competitive","TV","Central","Florida","Ft. Myers-Naples-Fl","94_174_367_295_53",""
95,174,367,295,53,"TV GM Prod Diff","TV","Central","Florida","Ft. Myers-Naples-Fl","95_174_367_295_53",""
100,174,367,295,53,"TV Hisp Competitive","TV","Central","Florida","Ft. Myers-Naples-Fl","100_174_367_295_53",""
98,175,367,295,53,"TV National Total","TV National","Central","Florida","Ft. Myers-Naples-Fl","98_175_367_295_53",""
83,75,367,295,56,"Online_Display_GM_Competitive","Display","Central","Florida","Gainesville-FL","83_75_367_295_56",""
84,75,367,295,56,"Online_Display_GM_Prod_Diff","Display","Central","Florida","Gainesville-FL","84_75_367_295_56",""
86,171,367,295,56,"Paid Search Branded","Search","Central","Florida","Gainesville-FL","86_171_367_295_56",""
87,171,367,295,56,"Paid Search NonBranded","Search","Central","Florida","Gainesville-FL","87_171_367_295_56",""
98,175,367,295,56,"TV National Total","TV National","Central","Florida","Gainesville-FL","98_175_367_295_56",""
76,172,367,295,52,"Acquisition DM GM","DM","Central","Florida","Jacksonville-FL","76_172_367_295_52",""
78,172,367,295,52,"Cross Sell DM GM","DM","Central","Florida","Jacksonville-FL","78_172_367_295_52",""
79,172,367,295,52,"Cross Sell DM Hisp","DM","Central","Florida","Jacksonville-FL","79_172_367_295_52",""
80,41,367,295,52,"DRTV GM","DRTV","Central","Florida","Jacksonville-FL","80_41_367_295_52",""
82,173,367,295,52,"FSI","Print","Central","Florida","Jacksonville-FL","82_173_367_295_52",""
33,33,367,295,52,"OOH","OOH","Central","Florida","Jacksonville-FL","33_33_367_295_52",""
83,75,367,295,52,"Online_Display_GM_Competitive","Display","Central","Florida","Jacksonville-FL","83_75_367_295_52",""
84,75,367,295,52,"Online_Display_GM_Prod_Diff","Display","Central","Florida","Jacksonville-FL","84_75_367_295_52",""
86,171,367,295,52,"Paid Search Branded","Search","Central","Florida","Jacksonville-FL","86_171_367_295_52",""
87,171,367,295,52,"Paid Search NonBranded","Search","Central","Florida","Jacksonville-FL","87_171_367_295_52",""
88,173,367,295,52,"Print","Print","Central","Florida","Jacksonville-FL","88_173_367_295_52",""
