"bdgt_id","dma3_name","dma1_name","dma2_name","chan2_name","chan1_name","client_id","chan2_id","chan1_id","dma1_id","dma2_id","dma3_id","sp_min_h","percent_max","sp_max_h"
"104_176_368_302_92","Salt Lake City-UT","West","Mountain","Shared Mail","SHM",23,104,176,368,302,92,NULL,NULL,NULL
"104_176_368_302_93","Tucson (Sierra Vista)-AZ","West","Mountain","Shared Mail","SHM",23,104,176,368,302,93,NULL,NULL,NULL
"104_176_368_303_95","Portland-OR","West","Portland","Shared Mail","SHM",23,104,176,368,303,95,NULL,NULL,NULL
"104_176_368_304_97","Seattle-Tacoma-WA","West","Seattle","Shared Mail","SHM",23,104,176,368,304,97,NULL,NULL,NULL
"104_176_368_305_100","Kansas City-MO","West","Twin Cities","Shared Mail","SHM",23,104,176,368,305,100,NULL,NULL,NULL
"104_176_368_305_99","Minneapolis-St. Paul-MN","West","Twin Cities","Shared Mail","SHM",23,104,176,368,305,99,NULL,NULL,NULL
"105_174_367_292_12","Savannah-GA","Central","Big South","TV GM Service Diff","TV",23,105,174,367,292,12,NULL,NULL,NULL
"105_174_367_292_13","Charleston-SC","Central","Big South","TV GM Service Diff","TV",23,105,174,367,292,13,NULL,NULL,NULL
"105_174_367_292_14","Augusta-GA","Central","Big South","TV GM Service Diff","TV",23,105,174,367,292,14,NULL,NULL,NULL
"105_174_367_292_15","Atlanta-GA","Central","Big South","TV GM Service Diff","TV",23,105,174,367,292,15,NULL,NULL,NULL
"105_174_367_292_17","Knoxville-TN","Central","Big South","TV GM Service Diff","TV",23,105,174,367,292,17,NULL,NULL,NULL
"105_174_367_292_18","Chattanooga-TN","Central","Big South","TV GM Service Diff","TV",23,105,174,367,292,18,NULL,NULL,NULL
"105_174_367_292_21","Memphis-TN","Central","Big South","TV GM Service Diff","TV",23,105,174,367,292,21,NULL,NULL,NULL
"105_174_367_292_22","Nashville-TN","Central","Big South","TV GM Service Diff","TV",23,105,174,367,292,22,NULL,NULL,NULL
"105_174_367_292_26","Jackson-MS","Central","Big South","TV GM Service Diff","TV",23,105,174,367,292,26,NULL,NULL,NULL
"105_174_367_294_41","Chicago-IL","Central","Chicago","TV GM Service Diff","TV",23,105,174,367,294,41,NULL,NULL,NULL
"105_174_367_295_48","Tallahassee-FL-Thomasville-GA","Central","Florida","TV GM Service Diff","TV",23,105,174,367,295,48,NULL,NULL,NULL
"105_174_367_298_64","Flint-Saginaw-Bay City-MI","Central","Heartland","TV GM Service Diff","TV",23,105,174,367,298,64,NULL,NULL,NULL
"105_174_367_298_68","Lansing-MI","Central","Heartland","TV GM Service Diff","TV",23,105,174,367,298,68,NULL,NULL,NULL
"106_174_367_295_53","Ft. Myers-Naples-Fl","Central","Florida","TV Hisp Service Diff","TV",23,106,174,367,295,53,NULL,NULL,NULL
"106_174_368_303_95","Portland-OR","West","Portland","TV Hisp Service Diff","TV",23,106,174,368,303,95,NULL,NULL,NULL
"106_174_368_304_97","Seattle-Tacoma-WA","West","Seattle","TV Hisp Service Diff","TV",23,106,174,368,304,97,NULL,NULL,NULL
"107_174_368_301_89","Albuquerque-Santa Fe-NM","West","Mile High","TV Hisp Bicult","TV",23,107,174,368,301,89,NULL,NULL,NULL
"108_174_366_291_1","Washington-DC (Hagerstown-MD)","Northeast","Beltway","TV Hisp Prod Diff","TV",23,108,174,366,291,1,NULL,NULL,NULL
"108_174_366_296_58","Philadelphia-PA","Northeast","Freedom","TV Hisp Prod Diff","TV",23,108,174,366,296,58,NULL,NULL,NULL
"108_174_366_297_60","Boston-MA (Manchester-NH)","Northeast","Greater Boston","TV Hisp Prod Diff","TV",23,108,174,366,297,60,NULL,NULL,NULL
"108_174_366_306_104","Hartford & New Haven-CT","Northeast","Western New England","TV Hisp Prod Diff","TV",23,108,174,366,306,104,NULL,NULL,NULL
"108_174_366_306_105","Springfield-Holyoke-MA","Northeast","Western New England","TV Hisp Prod Diff","TV",23,108,174,366,306,105,NULL,NULL,NULL
"108_174_367_292_15","Atlanta-GA","Central","Big South","TV Hisp Prod Diff","TV",23,108,174,367,292,15,NULL,NULL,NULL
"108_174_367_294_41","Chicago-IL","Central","Chicago","TV Hisp Prod Diff","TV",23,108,174,367,294,41,NULL,NULL,NULL
"108_174_367_295_47","Miami-Fort Lauderdale-FL","Central","Florida","TV Hisp Prod Diff","TV",23,108,174,367,295,47,NULL,NULL,NULL
"108_174_367_295_53","Ft. Myers-Naples-Fl","Central","Florida","TV Hisp Prod Diff","TV",23,108,174,367,295,53,NULL,NULL,NULL
"108_174_368_293_34","San Francisco-Oakland-San Jose-CA","West","California","TV Hisp Prod Diff","TV",23,108,174,368,293,34,NULL,NULL,NULL
"108_174_368_293_36","Sacramento-Stockton-Modesto-CA","West","California","TV Hisp Prod Diff","TV",23,108,174,368,293,36,NULL,NULL,NULL
"108_174_368_293_37","Fresno-Visalia-CA","West","California","TV Hisp Prod Diff","TV",23,108,174,368,293,37,NULL,NULL,NULL
"108_174_368_293_38","Monterey-Salinas-CA","West","California","TV Hisp Prod Diff","TV",23,108,174,368,293,38,NULL,NULL,NULL
"108_174_368_299_78","Houston-TX","West","Houston","TV Hisp Prod Diff","TV",23,108,174,368,299,78,NULL,NULL,NULL
"108_174_368_301_87","Denver-CO","West","Mile High","TV Hisp Prod Diff","TV",23,108,174,368,301,87,NULL,NULL,NULL
"108_174_368_301_88","Colorado Springs-Pueblo-CO","West","Mile High","TV Hisp Prod Diff","TV",23,108,174,368,301,88,NULL,NULL,NULL
"108_174_368_301_89","Albuquerque-Santa Fe-NM","West","Mile High","TV Hisp Prod Diff","TV",23,108,174,368,301,89,NULL,NULL,NULL
"108_174_368_302_92","Salt Lake City-UT","West","Mountain","TV Hisp Prod Diff","TV",23,108,174,368,302,92,NULL,NULL,NULL
"108_174_368_303_95","Portland-OR","West","Portland","TV Hisp Prod Diff","TV",23,108,174,368,303,95,NULL,NULL,NULL
"108_174_368_304_97","Seattle-Tacoma-WA","West","Seattle","TV Hisp Prod Diff","TV",23,108,174,368,304,97,NULL,NULL,NULL
"109_174_366_291_1","Washington-DC (Hagerstown-MD)","Northeast","Beltway","TV Hisp Rev","TV",23,109,174,366,291,1,NULL,NULL,NULL
"33_33_366_291_1","Washington-DC (Hagerstown-MD)","Northeast","Beltway","OOH","OOH",23,33,33,366,291,1,NULL,NULL,NULL
"33_33_366_291_2","Baltimore-MD","Northeast","Beltway","OOH","OOH",23,33,33,366,291,2,NULL,NULL,NULL
"33_33_366_291_3","Richmond-Petersburg-VA","Northeast","Beltway","OOH","OOH",23,33,33,366,291,3,NULL,NULL,NULL
"33_33_366_291_8","Salisbury-MD","Northeast","Beltway","OOH","OOH",23,33,33,366,291,8,NULL,NULL,NULL
"33_33_366_296_57","New York-NY","Northeast","Freedom","OOH","OOH",23,33,33,366,296,57,NULL,NULL,NULL
"33_33_366_296_58","Philadelphia-PA","Northeast","Freedom","OOH","OOH",23,33,33,366,296,58,NULL,NULL,NULL
"33_33_366_297_60","Boston-MA (Manchester-NH)","Northeast","Greater Boston","OOH","OOH",23,33,33,366,297,60,NULL,NULL,NULL
"33_33_366_300_79","Pittsburgh-PA","Northeast","Keystone","OOH","OOH",23,33,33,366,300,79,NULL,NULL,NULL
"33_33_366_300_80","Harrisburg-Lancaster-Lebanon-York-PA","Northeast","Keystone","OOH","OOH",23,33,33,366,300,80,NULL,NULL,NULL
"33_33_366_300_81","Johnstown-Altoona-PA","Northeast","Keystone","OOH","OOH",23,33,33,366,300,81,NULL,NULL,NULL
"33_33_366_300_84","Wheeling-WV-Steubenville-OH","Northeast","Keystone","OOH","OOH",23,33,33,366,300,84,NULL,NULL,NULL
"33_33_366_306_103","Burlington-VT-Plattsburgh-NY","Northeast","Western New England","OOH","OOH",23,33,33,366,306,103,NULL,NULL,NULL
"33_33_366_306_104","Hartford & New Haven-CT","Northeast","Western New England","OOH","OOH",23,33,33,366,306,104,NULL,NULL,NULL
"33_33_366_306_105","Springfield-Holyoke-MA","Northeast","Western New England","OOH","OOH",23,33,33,366,306,105,NULL,NULL,NULL
"33_33_367_292_13","Charleston-SC","Central","Big South","OOH","OOH",23,33,33,367,292,13,NULL,NULL,NULL
"33_33_367_292_14","Augusta-GA","Central","Big South","OOH","OOH",23,33,33,367,292,14,NULL,NULL,NULL
"33_33_367_292_15","Atlanta-GA","Central","Big South","OOH","OOH",23,33,33,367,292,15,NULL,NULL,NULL
"33_33_367_292_16","Tri-Cities-TN-VA","Central","Big South","OOH","OOH",23,33,33,367,292,16,NULL,NULL,NULL
"33_33_367_292_17","Knoxville-TN","Central","Big South","OOH","OOH",23,33,33,367,292,17,NULL,NULL,NULL
"33_33_367_292_18","Chattanooga-TN","Central","Big South","OOH","OOH",23,33,33,367,292,18,NULL,NULL,NULL
"33_33_367_292_19","Shreveport-LA","Central","Big South","OOH","OOH",23,33,33,367,292,19,NULL,NULL,NULL
"33_33_367_292_20","New Orleans-LA","Central","Big South","OOH","OOH",23,33,33,367,292,20,NULL,NULL,NULL
"33_33_367_292_21","Memphis-TN","Central","Big South","OOH","OOH",23,33,33,367,292,21,NULL,NULL,NULL
"33_33_367_292_22","Nashville-TN","Central","Big South","OOH","OOH",23,33,33,367,292,22,NULL,NULL,NULL
"33_33_367_292_23","Columbus-Tupelo-West Point-MS","Central","Big South","OOH","OOH",23,33,33,367,292,23,NULL,NULL,NULL
"33_33_367_292_24","Mobile-AL-Pensacola (Ft. Walton Beach)","Central","Big South","OOH","OOH",23,33,33,367,292,24,NULL,NULL,NULL
"33_33_367_292_25","Huntsville-Decatur (Florence)-AL","Central","Big South","OOH","OOH",23,33,33,367,292,25,NULL,NULL,NULL
"33_33_367_292_26","Jackson-MS","Central","Big South","OOH","OOH",23,33,33,367,292,26,NULL,NULL,NULL
"33_33_367_292_28","Birmingham (Anniston and Tuscaloosa)-AL","Central","Big South","OOH","OOH",23,33,33,367,292,28,NULL,NULL,NULL
"33_33_367_292_29","Hattiesburg-Laurel-MS","Central","Big South","OOH","OOH",23,33,33,367,292,29,NULL,NULL,NULL
"33_33_367_294_40","South Bend-Elkhart-IN","Central","Chicago","OOH","OOH",23,33,33,367,294,40,NULL,NULL,NULL
"33_33_367_294_41","Chicago-IL","Central","Chicago","OOH","OOH",23,33,33,367,294,41,NULL,NULL,NULL
"33_33_367_294_42","Rockford-IL","Central","Chicago","OOH","OOH",23,33,33,367,294,42,NULL,NULL,NULL
"33_33_367_294_43","Champaign & Springfield-Decatur-IL","Central","Chicago","OOH","OOH",23,33,33,367,294,43,NULL,NULL,NULL
"33_33_367_294_44","Peoria-Bloomington-IL","Central","Chicago","OOH","OOH",23,33,33,367,294,44,NULL,NULL,NULL
"33_33_367_295_47","Miami-Fort Lauderdale-FL","Central","Florida","OOH","OOH",23,33,33,367,295,47,NULL,NULL,NULL
"33_33_367_295_48","Tallahassee-FL-Thomasville-GA","Central","Florida","OOH","OOH",23,33,33,367,295,48,NULL,NULL,NULL
"33_33_367_295_49","Orlando-Daytona Beach-Melbourne-FL","Central","Florida","OOH","OOH",23,33,33,367,295,49,NULL,NULL,NULL
"33_33_367_295_50","Tampa-St. Petersburg (Sarasota)-FL","Central","Florida","OOH","OOH",23,33,33,367,295,50,NULL,NULL,NULL
"33_33_367_295_51","West Palm Beach-Ft. Pierce-FL","Central","Florida","OOH","OOH",23,33,33,367,295,51,NULL,NULL,NULL
"33_33_367_295_52","Jacksonville-FL","Central","Florida","OOH","OOH",23,33,33,367,295,52,NULL,NULL,NULL
"33_33_367_295_53","Ft. Myers-Naples-Fl","Central","Florida","OOH","OOH",23,33,33,367,295,53,NULL,NULL,NULL
"33_33_367_295_54","Dothan-AL","Central","Florida","OOH","OOH",23,33,33,367,295,54,NULL,NULL,NULL
"33_33_367_298_62","Detroit-MI","Central","Heartland","OOH","OOH",23,33,33,367,298,62,NULL,NULL,NULL
"33_33_367_298_63","Ft. Wayne-IN","Central","Heartland","OOH","OOH",23,33,33,367,298,63,NULL,NULL,NULL
"33_33_367_298_64","Flint-Saginaw-Bay City-MI","Central","Heartland","OOH","OOH",23,33,33,367,298,64,NULL,NULL,NULL
"33_33_367_298_66","Indianapolis-IN","Central","Heartland","OOH","OOH",23,33,33,367,298,66,NULL,NULL,NULL
"33_33_367_298_67","Louisville-KY","Central","Heartland","OOH","OOH",23,33,33,367,298,67,NULL,NULL,NULL
"33_33_367_298_68","Lansing-MI","Central","Heartland","OOH","OOH",23,33,33,367,298,68,NULL,NULL,NULL
"33_33_367_298_69","Grand Rapids-Kalamazoo-Battle Creek-MI","Central","Heartland","OOH","OOH",23,33,33,367,298,69,NULL,NULL,NULL
"33_33_367_298_70","Lafayette-IN","Central","Heartland","OOH","OOH",23,33,33,367,298,70,NULL,NULL,NULL
"33_33_367_298_71","Little Rock-Pine Bluff-AR","Central","Heartland","OOH","OOH",23,33,33,367,298,71,NULL,NULL,NULL
"33_33_367_298_72","Paducah-KY-Cape Girardeau-MO-Harrisbur","Central","Heartland","OOH","OOH",23,33,33,367,298,72,NULL,NULL,NULL
"33_33_368_293_34","San Francisco-Oakland-San Jose-CA","West","California","OOH","OOH",23,33,33,368,293,34,NULL,NULL,NULL
"33_33_368_293_36","Sacramento-Stockton-Modesto-CA","West","California","OOH","OOH",23,33,33,368,293,36,NULL,NULL,NULL
"33_33_368_293_37","Fresno-Visalia-CA","West","California","OOH","OOH",23,33,33,368,293,37,NULL,NULL,NULL
"33_33_368_299_78","Houston-TX","West","Houston","OOH","OOH",23,33,33,368,299,78,NULL,NULL,NULL
"33_33_368_301_87","Denver-CO","West","Mile High","OOH","OOH",23,33,33,368,301,87,NULL,NULL,NULL
"33_33_368_301_88","Colorado Springs-Pueblo-CO","West","Mile High","OOH","OOH",23,33,33,368,301,88,NULL,NULL,NULL
"33_33_368_301_89","Albuquerque-Santa Fe-NM","West","Mile High","OOH","OOH",23,33,33,368,301,89,NULL,NULL,NULL
"33_33_368_302_92","Salt Lake City-UT","West","Mountain","OOH","OOH",23,33,33,368,302,92,NULL,NULL,NULL
"33_33_368_302_93","Tucson (Sierra Vista)-AZ","West","Mountain","OOH","OOH",23,33,33,368,302,93,NULL,NULL,NULL
"33_33_368_303_95","Portland-OR","West","Portland","OOH","OOH",23,33,33,368,303,95,NULL,NULL,NULL
"33_33_368_304_97","Seattle-Tacoma-WA","West","Seattle","OOH","OOH",23,33,33,368,304,97,NULL,NULL,NULL
"33_33_368_305_100","Kansas City-MO","West","Twin Cities","OOH","OOH",23,33,33,368,305,100,NULL,NULL,NULL
"33_33_368_305_99","Minneapolis-St. Paul-MN","West","Twin Cities","OOH","OOH",23,33,33,368,305,99,NULL,NULL,NULL
"76_172_366_291_1","Washington-DC (Hagerstown-MD)","Northeast","Beltway","Acquisition DM GM","DM",23,76,172,366,291,1,NULL,NULL,NULL
"76_172_366_291_2","Baltimore-MD","Northeast","Beltway","Acquisition DM GM","DM",23,76,172,366,291,2,NULL,NULL,NULL
"76_172_366_291_3","Richmond-Petersburg-VA","Northeast","Beltway","Acquisition DM GM","DM",23,76,172,366,291,3,NULL,NULL,NULL
"76_172_366_291_4","Bluefield-Beckley-Oak Hill-WV","Northeast","Beltway","Acquisition DM GM","DM",23,76,172,366,291,4,NULL,NULL,NULL
"76_172_366_291_5","Charleston-Huntington-WV","Northeast","Beltway","Acquisition DM GM","DM",23,76,172,366,291,5,NULL,NULL,NULL
"76_172_366_291_6","Harrisonburg-VA","Northeast","Beltway","Acquisition DM GM","DM",23,76,172,366,291,6,NULL,NULL,NULL
"76_172_366_291_7","Roanoke-Lynchburg-VA","Northeast","Beltway","Acquisition DM GM","DM",23,76,172,366,291,7,NULL,NULL,NULL
"76_172_366_291_8","Salisbury-MD","Northeast","Beltway","Acquisition DM GM","DM",23,76,172,366,291,8,NULL,NULL,NULL
"76_172_366_296_57","New York-NY","Northeast","Freedom","Acquisition DM GM","DM",23,76,172,366,296,57,NULL,NULL,NULL
"76_172_366_296_58","Philadelphia-PA","Northeast","Freedom","Acquisition DM GM","DM",23,76,172,366,296,58,NULL,NULL,NULL
"76_172_366_297_59","Portland-Auburn-ME","Northeast","Greater Boston","Acquisition DM GM","DM",23,76,172,366,297,59,NULL,NULL,NULL
"76_172_366_297_60","Boston-MA (Manchester-NH)","Northeast","Greater Boston","Acquisition DM GM","DM",23,76,172,366,297,60,NULL,NULL,NULL
"76_172_366_300_79","Pittsburgh-PA","Northeast","Keystone","Acquisition DM GM","DM",23,76,172,366,300,79,NULL,NULL,NULL
"76_172_366_300_80","Harrisburg-Lancaster-Lebanon-York-PA","Northeast","Keystone","Acquisition DM GM","DM",23,76,172,366,300,80,NULL,NULL,NULL
"76_172_366_300_81","Johnstown-Altoona-PA","Northeast","Keystone","Acquisition DM GM","DM",23,76,172,366,300,81,NULL,NULL,NULL
"76_172_366_300_82","Wilkes Barre-Scranton-PA","Northeast","Keystone","Acquisition DM GM","DM",23,76,172,366,300,82,NULL,NULL,NULL
"76_172_366_306_103","Burlington-VT-Plattsburgh-NY","Northeast","Western New England","Acquisition DM GM","DM",23,76,172,366,306,103,NULL,NULL,NULL
"76_172_366_306_104","Hartford & New Haven-CT","Northeast","Western New England","Acquisition DM GM","DM",23,76,172,366,306,104,NULL,NULL,NULL
"76_172_366_306_105","Springfield-Holyoke-MA","Northeast","Western New England","Acquisition DM GM","DM",23,76,172,366,306,105,NULL,NULL,NULL
"76_172_367_292_12","Savannah-GA","Central","Big South","Acquisition DM GM","DM",23,76,172,367,292,12,NULL,NULL,NULL
"76_172_367_292_13","Charleston-SC","Central","Big South","Acquisition DM GM","DM",23,76,172,367,292,13,NULL,NULL,NULL
"76_172_367_292_14","Augusta-GA","Central","Big South","Acquisition DM GM","DM",23,76,172,367,292,14,NULL,NULL,NULL
"76_172_367_292_15","Atlanta-GA","Central","Big South","Acquisition DM GM","DM",23,76,172,367,292,15,NULL,NULL,NULL
"76_172_367_292_16","Tri-Cities-TN-VA","Central","Big South","Acquisition DM GM","DM",23,76,172,367,292,16,NULL,NULL,NULL
"76_172_367_292_17","Knoxville-TN","Central","Big South","Acquisition DM GM","DM",23,76,172,367,292,17,NULL,NULL,NULL
"76_172_367_292_18","Chattanooga-TN","Central","Big South","Acquisition DM GM","DM",23,76,172,367,292,18,NULL,NULL,NULL
"76_172_367_292_19","Shreveport-LA","Central","Big South","Acquisition DM GM","DM",23,76,172,367,292,19,NULL,NULL,NULL
"76_172_367_292_20","New Orleans-LA","Central","Big South","Acquisition DM GM","DM",23,76,172,367,292,20,NULL,NULL,NULL
"76_172_367_292_21","Memphis-TN","Central","Big South","Acquisition DM GM","DM",23,76,172,367,292,21,NULL,NULL,NULL
"76_172_367_292_22","Nashville-TN","Central","Big South","Acquisition DM GM","DM",23,76,172,367,292,22,NULL,NULL,NULL
"76_172_367_292_23","Columbus-Tupelo-West Point-MS","Central","Big South","Acquisition DM GM","DM",23,76,172,367,292,23,NULL,NULL,NULL
"76_172_367_292_24","Mobile-AL-Pensacola (Ft. Walton Beach)","Central","Big South","Acquisition DM GM","DM",23,76,172,367,292,24,NULL,NULL,NULL
"76_172_367_292_25","Huntsville-Decatur (Florence)-AL","Central","Big South","Acquisition DM GM","DM",23,76,172,367,292,25,NULL,NULL,NULL
"76_172_367_292_26","Jackson-MS","Central","Big South","Acquisition DM GM","DM",23,76,172,367,292,26,NULL,NULL,NULL
"76_172_367_294_40","South Bend-Elkhart-IN","Central","Chicago","Acquisition DM GM","DM",23,76,172,367,294,40,NULL,NULL,NULL
"76_172_367_294_41","Chicago-IL","Central","Chicago","Acquisition DM GM","DM",23,76,172,367,294,41,NULL,NULL,NULL
"76_172_367_295_47","Miami-Fort Lauderdale-FL","Central","Florida","Acquisition DM GM","DM",23,76,172,367,295,47,NULL,NULL,NULL
"76_172_367_295_48","Tallahassee-FL-Thomasville-GA","Central","Florida","Acquisition DM GM","DM",23,76,172,367,295,48,NULL,NULL,NULL
"76_172_367_295_49","Orlando-Daytona Beach-Melbourne-FL","Central","Florida","Acquisition DM GM","DM",23,76,172,367,295,49,NULL,NULL,NULL
"76_172_367_295_50","Tampa-St. Petersburg (Sarasota)-FL","Central","Florida","Acquisition DM GM","DM",23,76,172,367,295,50,NULL,NULL,NULL
"76_172_367_295_51","West Palm Beach-Ft. Pierce-FL","Central","Florida","Acquisition DM GM","DM",23,76,172,367,295,51,NULL,NULL,NULL
"76_172_367_295_52","Jacksonville-FL","Central","Florida","Acquisition DM GM","DM",23,76,172,367,295,52,NULL,NULL,NULL
"76_172_367_295_53","Ft. Myers-Naples-Fl","Central","Florida","Acquisition DM GM","DM",23,76,172,367,295,53,NULL,NULL,NULL
"76_172_367_295_54","Dothan-AL","Central","Florida","Acquisition DM GM","DM",23,76,172,367,295,54,NULL,NULL,NULL
"76_172_367_298_62","Detroit-MI","Central","Heartland","Acquisition DM GM","DM",23,76,172,367,298,62,NULL,NULL,NULL
"76_172_367_298_63","Ft. Wayne-IN","Central","Heartland","Acquisition DM GM","DM",23,76,172,367,298,63,NULL,NULL,NULL
"76_172_367_298_64","Flint-Saginaw-Bay City-MI","Central","Heartland","Acquisition DM GM","DM",23,76,172,367,298,64,NULL,NULL,NULL
"76_172_367_298_65","Cincinnati-OH","Central","Heartland","Acquisition DM GM","DM",23,76,172,367,298,65,NULL,NULL,NULL
